Devices
1000
,,Imported AMTI OR6 Series Force Plate - CoP,,,Imported AMTI OR6 Series Force Plate - CoP,,,Imported AMTI OR6 Series Force Plate - Force (Reaction),,,Imported AMTI OR6 Series Force Plate - Force (Reaction),,,Imported AMTI OR6 Series Force Plate - Moment (Reaction),,,Imported AMTI OR6 Series Force Plate - Moment (Reaction),,,
Frame,Sub Frame,Cx,Cy,Cz,Cx,Cy,Cz,Fx,Fy,Fz,Fx,Fy,Fz,Mx,My,Mz,Mx,My,Mz
,,mm,mm,mm,mm,mm,mm,N,N,N,N,N,N,mm.N,mm.N,mm.N,mm.N,mm.N,mm.N
243,1,271,246,0,254.104,826.39,0,-0,-0,-0,-9.34822,-73.7982,657.808,-0,-0,-0,-49079,11114.1,-2382.05
243,2,271,246,0,253.618,826.768,0,-0,-0,-0,-9.44048,-73.9686,655.798,-0,-0,-0,-48681,11399.4,-2429.43
243,3,271,246,0,253.696,826.853,0,-0,-0,-0,-9.58858,-72.9906,653.597,-0,-0,-0,-48462.2,11309.6,-2507.26
243,4,271,246,0,254.546,827.161,0,-0,-0,-0,-9.4893,-72.3344,651.746,-0,-0,-0,-48124.2,10723.9,-2419.61
243,5,271,246,0,253.724,827.602,0,-0,-0,-0,-9.82798,-71.8623,650.787,-0,-0,-0,-47766.3,11243.1,-2457.32
243,6,271,246,0,253.623,828.082,0,-0,-0,-0,-12.3087,-71.086,648.004,-0,-0,-0,-47251.2,11260.3,-2417.71
243,7,271,246,0,253.911,827.767,0,-0,-0,-0,-9.69787,-70.8862,644.649,-0,-0,-0,-47209.6,11016.1,-2385.7
243,8,271,246,0,254.135,827.742,0,-0,-0,-0,-10.3862,-70.0913,643.589,-0,-0,-0,-47148.2,10853.9,-2518.29
243,9,271,246,0,254.274,828.55,0,-0,-0,-0,-10.0976,-69.5899,644.02,-0,-0,-0,-46659.2,10771.8,-2448.17
244,0,271,246,0,254.428,828.906,0,-0,-0,-0,-10.1414,-69.0753,643.66,-0,-0,-0,-46404.4,10666.7,-2504.29
244,1,271,246,0,254.596,829.102,0,-0,-0,-0,-10.4908,-68.1874,641.201,-0,-0,-0,-46101.1,10518.5,-2514.76
244,2,271,246,0,254.287,828.912,0,-0,-0,-0,-10.6139,-67.6914,637.351,-0,-0,-0,-45945.4,10651.8,-2463.79
244,3,271,246,0,254.36,829.099,0,-0,-0,-0,-10.4105,-67.3752,636.644,-0,-0,-0,-45775.6,10593.9,-2489.29
244,4,271,246,0,254.44,829.371,0,-0,-0,-0,-10.0007,-66.6708,634.53,-0,-0,-0,-45450.6,10507.6,-2499.95
244,5,271,246,0,254.395,829.629,0,-0,-0,-0,-10.2209,-65.9936,633.386,-0,-0,-0,-45205.7,10517.7,-2524.5
244,6,271,246,0,254.332,829.503,0,-0,-0,-0,-10.9536,-65.4212,631.9,-0,-0,-0,-45179.3,10532.5,-2541.29
244,7,271,246,0,254.653,829.918,0,-0,-0,-0,-11.8032,-64.6438,632.423,-0,-0,-0,-44954,10338.2,-2534.62
244,8,271,246,0,254.732,830.515,0,-0,-0,-0,-11.057,-64.0679,628.643,-0,-0,-0,-44310.1,10226.9,-2530.42
244,9,271,246,0,254.764,830.442,0,-0,-0,-0,-10.9587,-62.9188,627.843,-0,-0,-0,-44299.4,10193.7,-2555.41
245,0,271,246,0,255.009,830.543,0,-0,-0,-0,-11.6211,-62.2725,624.864,-0,-0,-0,-44025.8,9992.21,-2566.35
245,1,271,246,0,254.853,830.882,0,-0,-0,-0,-11.7779,-62.0024,624.075,-0,-0,-0,-43758.7,10076.8,-2564.6
245,2,271,246,0,254.946,831.217,0,-0,-0,-0,-11.7054,-61.2356,622.666,-0,-0,-0,-43451.5,9996,-2557.42
245,3,271,246,0,255.068,831.43,0,-0,-0,-0,-11.8819,-61.14,621.266,-0,-0,-0,-43221.6,9897.73,-2520.31
245,4,271,246,0,255.208,831.696,0,-0,-0,-0,-11.8974,-59.9063,620.639,-0,-0,-0,-43013.1,9801.44,-2535.3
245,5,271,246,0,254.092,831.843,0,-0,-0,-0,-12.323,-59.6948,618.728,-0,-0,-0,-42789.3,10461.3,-2497.94
245,6,271,246,0,255.136,832.092,0,-0,-0,-0,-12.0181,-58.4497,616.424,-0,-0,-0,-42476.7,9778.82,-2543.66
245,7,271,246,0,255.195,832.119,0,-0,-0,-0,-12.5521,-58.5691,614.153,-0,-0,-0,-42303.8,9707,-2551.8
245,8,271,246,0,255.236,832.065,0,-0,-0,-0,-12.6251,-57.5134,609.948,-0,-0,-0,-42047,9615.27,-2423.48
245,9,271,246,0,255.375,832.691,0,-0,-0,-0,-12.9419,-56.8946,610.637,-0,-0,-0,-41711.8,9541.25,-2541.74
246,0,271,246,0,255.448,832.866,0,-0,-0,-0,-12.8709,-56.3739,609.578,-0,-0,-0,-41532.9,9479.89,-2575.8
246,1,271,246,0,255.544,832.726,0,-0,-0,-0,-12.812,-55.8688,604.492,-0,-0,-0,-41271.3,9343.19,-2609.22
246,2,271,246,0,255.656,833.251,0,-0,-0,-0,-13.1715,-55.1474,606.157,-0,-0,-0,-41066.7,9300.73,-2495.48
246,3,271,246,0,255.056,833.677,0,-0,-0,-0,-12.9443,-54.4893,603.965,-0,-0,-0,-40661.1,9629.88,-2478.95
246,4,271,246,0,255.646,833.581,0,-0,-0,-0,-13.2664,-54.019,600.462,-0,-0,-0,-40482.7,9219.67,-2378.79
246,5,271,246,0,255.625,834.261,0,-0,-0,-0,-13.4054,-53.3558,601.235,-0,-0,-0,-40125.7,9243.91,-2546.07
246,6,271,246,0,256.159,834.843,0,-0,-0,-0,-12.9521,-52.6829,599.907,-0,-0,-0,-39688.1,8903.12,-2493.72
246,7,271,246,0,255.943,834.714,0,-0,-0,-0,-13.4367,-52.0875,597.987,-0,-0,-0,-39638.5,9003.96,-2416.41
246,8,271,246,0,255.818,834.924,0,-0,-0,-0,-13.4968,-51.7546,594.571,-0,-0,-0,-39287.1,9027,-2400.57
246,9,271,246,0,256.146,835.567,0,-0,-0,-0,-13.3399,-50.8933,595.433,-0,-0,-0,-38960.9,8844.32,-2402.27
247,0,271,246,0,256.022,835.344,0,-0,-0,-0,-13.6602,-50.3377,589.653,-0,-0,-0,-38714.3,8832.04,-2422.2
247,1,271,246,0,256.182,836.097,0,-0,-0,-0,-13.3714,-49.6856,591.135,-0,-0,-0,-38366.2,8759.62,-2312.34
247,2,271,246,0,256.342,836.202,0,-0,-0,-0,-13.97,-49.2903,588.946,-0,-0,-0,-38162.5,8632.48,-2341.93
247,3,271,246,0,256.518,836.64,0,-0,-0,-0,-13.6741,-48.6396,587.8,-0,-0,-0,-37831,8512.38,-2272.22
247,4,271,246,0,256.393,837.007,0,-0,-0,-0,-13.2398,-48.0388,584.115,-0,-0,-0,-37379.5,8532.17,-2228.65
247,5,271,246,0,256.747,837.294,0,-0,-0,-0,-13.4794,-46.9643,583.756,-0,-0,-0,-37188.6,8320.18,-2185.86
247,6,271,246,0,256.678,837.672,0,-0,-0,-0,-13.011,-46.8998,583.487,-0,-0,-0,-36951,8356.45,-2202.5
247,7,271,246,0,256.777,837.923,0,-0,-0,-0,-13.2282,-46.64,580.776,-0,-0,-0,-36633.4,8260.65,-2106.5
247,8,271,246,0,257.055,838.034,0,-0,-0,-0,-11.4986,-45.7937,581.099,-0,-0,-0,-36589.3,8103.57,-2127.41
247,9,271,246,0,256.832,839.437,0,-0,-0,-0,-13.292,-45.32,578.4,-0,-0,-0,-35607.8,8194.98,-2036.84
248,0,271,246,0,257.086,839.127,0,-0,-0,-0,-13.5759,-44.929,577.435,-0,-0,-0,-35727.9,8034.24,-2036.77
248,1,271,246,0,257.036,839.604,0,-0,-0,-0,-13.3013,-44.029,575.851,-0,-0,-0,-35354.7,8041.22,-1984.33
248,2,271,246,0,257.335,839.778,0,-0,-0,-0,-13.2735,-43.6385,574.179,-0,-0,-0,-35152.5,7846.37,-2009.5
248,3,271,246,0,257.103,840.14,0,-0,-0,-0,-13.2286,-43.7638,572.167,-0,-0,-0,-34822.1,7951.15,-2012.44
248,4,271,246,0,257.42,840.707,0,-0,-0,-0,-13.5166,-43.0098,572.165,-0,-0,-0,-34497.8,7770.24,-1884.56
248,5,271,246,0,257.52,841.108,0,-0,-0,-0,-14.0944,-42.4199,570.5,-0,-0,-0,-34168.7,7690.25,-1877.51
248,6,271,246,0,257.467,841.296,0,-0,-0,-0,-13.3513,-42.1868,568.652,-0,-0,-0,-33950.9,7695.35,-1880.46
248,7,271,246,0,257.791,841.839,0,-0,-0,-0,-13.2603,-41.7428,568.295,-0,-0,-0,-33620.7,7506.61,-1842.44
248,8,271,246,0,257.322,842.364,0,-0,-0,-0,-13.7957,-40.5385,568.295,-0,-0,-0,-33322.5,7773.15,-1798.92
248,9,271,246,0,257.923,842.491,0,-0,-0,-0,-13.6337,-40.8599,565.752,-0,-0,-0,-33101.7,7398.08,-1771.38
249,0,271,246,0,258.161,843.371,0,-0,-0,-0,-13.7951,-40.2248,566.879,-0,-0,-0,-32668.8,7277.88,-1844.47
249,1,271,246,0,258.261,844.175,0,-0,-0,-0,-15.1135,-40.1024,563.917,-0,-0,-0,-32044.6,7183.66,-1715.89
249,2,271,246,0,258.409,843.708,0,-0,-0,-0,-13.9857,-39.6325,561.875,-0,-0,-0,-32190.9,7074.3,-1975.11
249,3,271,246,0,257.22,844.26,0,-0,-0,-0,-13.92,-39.263,561.721,-0,-0,-0,-31871.9,7740.57,-1659.93
249,4,271,246,0,258.051,844.394,0,-0,-0,-0,-14.3155,-38.5192,561.01,-0,-0,-0,-31756.4,7264.43,-1667.19
249,5,271,246,0,258.562,845.51,0,-0,-0,-0,-14.9237,-38.4377,560.485,-0,-0,-0,-31101.2,6971.44,-1610.27
249,6,271,246,0,258.5,845.365,0,-0,-0,-0,-14.421,-37.9237,557.499,-0,-0,-0,-31016.4,6968.93,-1640.18
249,7,271,246,0,258.724,845.934,0,-0,-0,-0,-15.5645,-37.5486,557.679,-0,-0,-0,-30709.3,6846.26,-1611.34
249,8,271,246,0,259.131,846.459,0,-0,-0,-0,-14.664,-37.1123,555.38,-0,-0,-0,-30290.8,6591.61,-1711.41
249,9,271,246,0,259.451,846.956,0,-0,-0,-0,-15.1099,-36.5617,555.734,-0,-0,-0,-30033.9,6417.98,-1557.35
250,0,271,246,0,259.041,847.226,0,-0,-0,-0,-15.0858,-36.4608,553.634,-0,-0,-0,-29770.9,6620.82,-1573.66
250,1,271,246,0,259.393,847.131,0,-0,-0,-0,-15.3111,-35.6486,546.443,-0,-0,-0,-29436.5,6342.78,-1646.37
250,2,271,246,0,259.487,848.081,0,-0,-0,-0,-15.6149,-35.2644,551.084,-0,-0,-0,-29162.9,6344.61,-1559.85
250,3,271,246,0,259.636,848.756,0,-0,-0,-0,-15.7463,-34.505,550.291,-0,-0,-0,-28749.2,6253.43,-1503.02
250,4,271,246,0,260.009,849.026,0,-0,-0,-0,-15.5387,-34.2216,547.829,-0,-0,-0,-28472.9,6021.37,-1550.31
250,5,271,246,0,260.016,849.362,0,-0,-0,-0,-15.9573,-33.2976,546.426,-0,-0,-0,-28216.4,6002.17,-1489.46
250,6,271,246,0,260.192,850.272,0,-0,-0,-0,-15.7225,-33.8549,547.913,-0,-0,-0,-27794.4,5921.95,-1479.47
250,7,271,246,0,259.931,850.384,0,-0,-0,-0,-15.9497,-31.7906,543.961,-0,-0,-0,-27533.4,6021.13,-1465.86
250,8,271,246,0,260.477,850.804,0,-0,-0,-0,-15.9552,-32.5425,542.635,-0,-0,-0,-27238,5710.31,-1724.89
250,9,271,246,0,260.915,851.172,0,-0,-0,-0,-15.4988,-32.1389,541.149,-0,-0,-0,-26964.2,5457.69,-1441.17
251,0,271,246,0,260.663,850.899,0,-0,-0,-0,-16.2444,-31.6927,535.289,-0,-0,-0,-26818.7,5533.07,-1443.84
251,1,271,246,0,260.733,852.089,0,-0,-0,-0,-16.3061,-31.3612,540.801,-0,-0,-0,-26451.4,5552.15,-1401.74
251,2,271,246,0,260.927,852.701,0,-0,-0,-0,-16.0071,-30.7844,537.375,-0,-0,-0,-25954.8,5412.99,-1402.74
251,3,271,246,0,261.12,852.961,0,-0,-0,-0,-16.1618,-30.5828,536.851,-0,-0,-0,-25789.7,5303.86,-1334.55
251,4,271,246,0,261.463,853.52,0,-0,-0,-0,-15.8938,-30.7584,535.531,-0,-0,-0,-25426.8,5107.11,-1364.31
251,5,271,246,0,261.615,853.848,0,-0,-0,-0,-16.539,-30.4375,533.959,-0,-0,-0,-25177.2,5011.08,-1304.4
251,6,271,246,0,261.426,854.339,0,-0,-0,-0,-16.3773,-29.4033,532.723,-0,-0,-0,-24857.3,5100.56,-1319.1
251,7,271,246,0,261.704,854.955,0,-0,-0,-0,-16.2884,-29.0265,532.538,-0,-0,-0,-24520.9,4950.39,-1352.71
251,8,271,246,0,261.816,855.178,0,-0,-0,-0,-16.4108,-28.5289,528.158,-0,-0,-0,-24201.1,4850.84,-1318.82
251,9,271,246,0,261.774,855.301,0,-0,-0,-0,-17.1683,-27.6136,528.51,-0,-0,-0,-24152.3,4875.86,-1272.51
252,0,271,246,0,261.94,856.516,0,-0,-0,-0,-16.4312,-27.3797,527.98,-0,-0,-0,-23486.8,4783.26,-1099.03
252,1,271,246,0,262.355,856.893,0,-0,-0,-0,-16.3809,-26.99,526.134,-0,-0,-0,-23206.3,4548.6,-1092.52
252,2,271,246,0,262.455,857.022,0,-0,-0,-0,-16.1989,-26.7312,524.545,-0,-0,-0,-23068.4,4482.11,-1243.41
252,3,271,246,0,262.406,857.514,0,-0,-0,-0,-16.2208,-26.5093,523.934,-0,-0,-0,-22783.8,4502.44,-1165.65
252,4,271,246,0,261.4,858.156,0,-0,-0,-0,-16.2234,-26.3278,522.54,-0,-0,-0,-22388,5016.3,-1127.56
252,5,271,246,0,262.595,858.371,0,-0,-0,-0,-16.3165,-25.8206,516.838,-0,-0,-0,-22032.4,4343.98,-1088.98
252,6,271,246,0,262.994,859.195,0,-0,-0,-0,-15.6514,-25.5772,519.19,-0,-0,-0,-21705,4156.75,-1047
252,7,271,246,0,263.015,859.797,0,-0,-0,-0,-16.3223,-24.9473,518.311,-0,-0,-0,-21356.1,4138.59,-1111.4
252,8,271,246,0,263.281,859.768,0,-0,-0,-0,-14.9055,-24.5656,517.77,-0,-0,-0,-21349,3996.53,-1048.16
252,9,271,246,0,263.418,860.658,0,-0,-0,-0,-15.2565,-23.5489,515.225,-0,-0,-0,-20785.2,3906.24,-990.102
253,0,271,246,0,263.802,861.272,0,-0,-0,-0,-15.3729,-23.934,515.05,-0,-0,-0,-20462.1,3707.34,-993.624
253,1,271,246,0,263.413,861.572,0,-0,-0,-0,-14.7664,-23.9022,513.12,-0,-0,-0,-20231.4,3893.21,-992.322
253,2,271,246,0,263.512,862.201,0,-0,-0,-0,-15.1239,-23.3484,513.033,-0,-0,-0,-19905,3841.39,-913.906
253,3,271,246,0,263.617,862.694,0,-0,-0,-0,-14.7878,-23.2524,511.622,-0,-0,-0,-19598,3777.25,-1001.64
253,4,271,246,0,263.763,863.421,0,-0,-0,-0,-14.4475,-22.6714,510.392,-0,-0,-0,-19180.3,3693.96,-855.596
253,5,271,246,0,264.072,863.878,0,-0,-0,-0,-13.9095,-22.6081,510.036,-0,-0,-0,-18933.8,3533.43,-782.769
253,6,271,246,0,263.707,864.265,0,-0,-0,-0,-14.0031,-23.0974,508.993,-0,-0,-0,-18697.8,3712.14,-786.764
253,7,271,246,0,263.893,864.76,0,-0,-0,-0,-13.724,-21.9473,506.969,-0,-0,-0,-18372.6,3603.02,-698.376
253,8,271,246,0,264.262,865.647,0,-0,-0,-0,-13.8167,-21.4235,507.835,-0,-0,-0,-17953.6,3421.85,-700.14
253,9,271,246,0,264.378,865.238,0,-0,-0,-0,-12.5546,-21.7408,505.29,-0,-0,-0,-18070.3,3346.1,-651.816
254,0,271,246,0,264.426,866.384,0,-0,-0,-0,-12.9328,-21.2863,502.751,-0,-0,-0,-17403.2,3305.26,-589.636
254,1,271,246,0,264.405,867.119,0,-0,-0,-0,-12.8293,-21.4432,504.681,-0,-0,-0,-17099.3,3328.37,-485.711
254,2,271,246,0,264.616,868.016,0,-0,-0,-0,-12.6726,-21.0838,503.445,-0,-0,-0,-16605.7,3214,-522.986
254,3,271,246,0,264.976,868.348,0,-0,-0,-0,-12.2728,-21.6673,503.091,-0,-0,-0,-16427.1,3030.55,-531.956
254,4,271,246,0,264.591,869.145,0,-0,-0,-0,-12.0425,-20.343,501.506,-0,-0,-0,-15975.5,3213.96,-478.48
254,5,271,246,0,264.684,869.114,0,-0,-0,-0,-11.9279,-20.4025,500.454,-0,-0,-0,-15957.6,3160.64,-487.358
254,6,271,246,0,264.694,869.691,0,-0,-0,-0,-11.67,-20.3955,495.031,-0,-0,-0,-15499,3121.7,-332.735
254,7,271,246,0,265.096,870.786,0,-0,-0,-0,-11.6432,-19.8232,501.583,-0,-0,-0,-15155,2961.56,-379.909
254,8,271,246,0,265.205,871.004,0,-0,-0,-0,-11.1691,-20.122,499.041,-0,-0,-0,-14969.3,2892.13,-365.887
254,9,271,246,0,264.906,872.177,0,-0,-0,-0,-10.7713,-20.0636,498.514,-0,-0,-0,-14368.8,3037.85,-309.225
255,0,271,246,0,265.262,872.296,0,-0,-0,-0,-10.9436,-19.5618,497.109,-0,-0,-0,-14268.9,2852.4,-290.02
255,1,271,246,0,265.394,872.785,0,-0,-0,-0,-10.8337,-19.2531,497.362,-0,-0,-0,-14033.3,2788.41,-360.005
255,2,271,246,0,265.67,873.418,0,-0,-0,-0,-10.2754,-19.0446,498.234,-0,-0,-0,-13742.3,2655.62,-210.811
255,3,271,246,0,265.226,873.912,0,-0,-0,-0,-10.0122,-20.0688,496.493,-0,-0,-0,-13449.2,2866.69,-175.044
255,4,271,246,0,265.515,874.861,0,-0,-0,-0,-10.1064,-19.2391,498.408,-0,-0,-0,-13028.1,2733.58,-189.821
255,5,271,246,0,265.788,874.879,0,-0,-0,-0,-9.91441,-18.7478,495.166,-0,-0,-0,-12934.2,2581,-85.5615
255,6,271,246,0,265.931,875.548,0,-0,-0,-0,-9.78244,-18.7931,494.46,-0,-0,-0,-12585.1,2506.55,-124.171
255,7,271,246,0,265.953,875.815,0,-0,-0,-0,-9.70344,-18.4791,488.491,-0,-0,-0,-12302.7,2465.57,-381.293
255,8,271,246,0,265.808,876.756,0,-0,-0,-0,-9.96368,-18.5542,493.591,-0,-0,-0,-11966.7,2562.91,31.2479
255,9,271,246,0,266.022,875.736,0,-0,-0,-0,-9.50841,-18.5207,493.323,-0,-0,-0,-12463.4,2455.88,6.57985
256,0,271,246,0,265.972,877.802,0,-0,-0,-0,-9.67063,-18.214,491.569,-0,-0,-0,-11403.4,2471.78,61.4115
256,1,271,246,0,266.362,878.412,0,-0,-0,-0,-8.9556,-17.8895,492.256,-0,-0,-0,-11119.1,2283.04,72.1294
256,2,271,246,0,266.522,878.971,0,-0,-0,-0,-9.31084,-17.106,491.725,-0,-0,-0,-10832.1,2202.12,79.1846
256,3,271,246,0,266.465,879.327,0,-0,-0,-0,-9.13496,-18.0411,490.246,-0,-0,-0,-10625,2223.45,136.998
256,4,271,246,0,266.284,880.291,0,-0,-0,-0,-9.23695,-17.387,494.532,-0,-0,-0,-10241.1,2332.21,184.238
256,5,271,246,0,266.819,880.545,0,-0,-0,-0,-9.2325,-18.2366,490.858,-0,-0,-0,-10040.5,2052.06,193.088
256,6,271,246,0,266.548,881.379,0,-0,-0,-0,-9.1231,-17.2463,492.164,-0,-0,-0,-9656.97,2191.28,232.107
256,7,271,246,0,266.596,881.768,0,-0,-0,-0,-9.20714,-17.0317,489.801,-0,-0,-0,-9419.8,2157.08,273.975
256,8,271,246,0,266.798,882.008,0,-0,-0,-0,-9.14187,-17.3457,489.538,-0,-0,-0,-9297.26,2056.97,274.093
256,9,271,246,0,266.777,882.989,0,-0,-0,-0,-9.61705,-17.1315,489.714,-0,-0,-0,-8820.06,2068.06,294.567
257,0,271,246,0,266.973,883.501,0,-0,-0,-0,-9.43903,-16.9571,489.709,-0,-0,-0,-8569.64,1972.16,300.486
257,1,271,246,0,267.093,883.975,0,-0,-0,-0,-9.44613,-17.0044,492.165,-0,-0,-0,-8379.19,1922.91,444.239
257,2,271,246,0,267.372,884.548,0,-0,-0,-0,-9.16866,-16.1802,489.259,-0,-0,-0,-8049.51,1774.9,348.869
257,3,271,246,0,267.23,885.002,0,-0,-0,-0,-9.43665,-15.6495,489.437,-0,-0,-0,-7830.25,1845.18,453.563
257,4,271,246,0,267.063,885.732,0,-0,-0,-0,-11.2397,-16.6625,489.463,-0,-0,-0,-7473.21,1927.04,471.633
257,5,271,246,0,267.438,885.539,0,-0,-0,-0,-9.9141,-16.7459,488.66,-0,-0,-0,-7555.25,1740.7,453.262
257,6,271,246,0,267.459,886.58,0,-0,-0,-0,-9.87241,-16.5503,488.131,-0,-0,-0,-7038.77,1728.35,478.414
257,7,271,246,0,267.197,887.215,0,-0,-0,-0,-9.96351,-15.8419,488.564,-0,-0,-0,-6734.91,1857.77,471.971
257,8,271,246,0,267.553,887.488,0,-0,-0,-0,-9.5933,-16.4489,491.365,-0,-0,-0,-6639.33,1693.96,516.008
257,9,271,246,0,267.909,887.801,0,-0,-0,-0,-9.97423,-16.5365,490.84,-0,-0,-0,-6478.53,1517.4,503.247
258,0,271,246,0,267.762,886.951,0,-0,-0,-0,-8.84253,-16.2037,488.993,-0,-0,-0,-6869.86,1583.6,524.381
258,1,271,246,0,267.965,888.953,0,-0,-0,-0,-10.1081,-16.1316,489.173,-0,-0,-0,-5893.14,1484.41,529.125
258,2,271,246,0,267.933,889.136,0,-0,-0,-0,-10.4023,-16.8224,488.395,-0,-0,-0,-5794.26,1498.06,559.912
258,3,271,246,0,267.929,889.925,0,-0,-0,-0,-10.5839,-15.6983,490.048,-0,-0,-0,-5427.1,1504.94,545.356
258,4,271,246,0,268.633,890.348,0,-0,-0,-0,-10.6033,-15.737,488.729,-0,-0,-0,-5205.91,1156.98,550.884
258,5,271,246,0,268.2,891.025,0,-0,-0,-0,-10.9191,-15.8016,487.511,-0,-0,-0,-4863.13,1365.26,579.359
258,6,271,246,0,268.642,891.018,0,-0,-0,-0,-11.1882,-15.2531,489.254,-0,-0,-0,-4883.96,1153.84,548.641
258,7,271,246,0,268.277,891.605,0,-0,-0,-0,-11.5347,-15.1072,483.749,-0,-0,-0,-4544.77,1317.27,653.744
258,8,271,246,0,268.564,891.816,0,-0,-0,-0,-11.6653,-15.1768,490.133,-0,-0,-0,-4501.3,1193.94,559.466
258,9,271,246,0,267.787,892.678,0,-0,-0,-0,-11.2547,-13.0056,489.326,-0,-0,-0,-4071.97,1572.25,547.001
259,0,271,246,0,268.368,894.116,0,-0,-0,-0,-13.9589,-14.7175,489.186,-0,-0,-0,-3367.75,1287.64,601.421
259,1,271,246,0,268.783,892.994,0,-0,-0,-0,-11.9261,-14.2732,487.417,-0,-0,-0,-3902.29,1080.37,702.498
259,2,271,246,0,268.663,893.658,0,-0,-0,-0,-11.9613,-14.0362,491.001,-0,-0,-0,-3604.86,1147.48,659.304
259,3,271,246,0,268.679,893.904,0,-0,-0,-0,-12.1862,-13.4855,490.102,-0,-0,-0,-3477.63,1137.39,244.926
259,4,271,246,0,268.869,894.552,0,-0,-0,-0,-12.4296,-13.5824,489.334,-0,-0,-0,-3155.33,1042.72,635.412
259,5,271,246,0,268.592,894.585,0,-0,-0,-0,-12.5271,-14.1106,490.918,-0,-0,-0,-3149.24,1182.22,670.317
259,6,271,246,0,268.961,895.328,0,-0,-0,-0,-12.6522,-13.1722,487.75,-0,-0,-0,-2766.31,994.47,553.03
259,7,271,246,0,269.182,895.942,0,-0,-0,-0,-12.6671,-13.1938,492.653,-0,-0,-0,-2491.83,895.653,643.38
259,8,271,246,0,268.685,895.941,0,-0,-0,-0,-13.0185,-12.6407,490.643,-0,-0,-0,-2482.28,1135.71,648.903
259,9,271,246,0,269.109,896.537,0,-0,-0,-0,-13.0704,-12.306,493.173,-0,-0,-0,-2201.02,932.749,632.66
260,0,271,246,0,268.46,896.732,0,-0,-0,-0,-13.0016,-12.1461,492.218,-0,-0,-0,-2100.55,1250.06,736.333
260,1,271,246,0,269.185,897.004,0,-0,-0,-0,-12.8786,-11.9197,488.706,-0,-0,-0,-1953.04,886.939,701.819
260,2,271,246,0,269.376,897.517,0,-0,-0,-0,-13.1852,-11.9613,493.609,-0,-0,-0,-1719.1,801.4,729.341
260,3,271,246,0,269.555,897.834,0,-0,-0,-0,-14.0844,-11.5513,495.365,-0,-0,-0,-1568.31,715.677,779.739
260,4,271,246,0,269.301,898.154,0,-0,-0,-0,-13.755,-11.343,497.109,-0,-0,-0,-1414.92,844.752,731.48
260,5,271,246,0,269.488,898.65,0,-0,-0,-0,-13.7966,-11.0271,496.058,-0,-0,-0,-1165.95,749.906,800.288
260,6,271,246,0,269.659,898.75,0,-0,-0,-0,-14.004,-10.3859,499.907,-0,-0,-0,-1124.97,670.602,872.719
260,7,271,246,0,269.579,899.342,0,-0,-0,-0,-14.8092,-10.2851,497.985,-0,-0,-0,-825.589,707.644,825.252
260,8,271,246,0,269.966,899.4,0,-0,-0,-0,-12.4984,-10.041,497.784,-0,-0,-0,-796.467,514.515,834.69
260,9,271,246,0,269.642,899.962,0,-0,-0,-0,-14.5885,-9.89241,498.677,-0,-0,-0,-517.869,677.127,795.955
261,0,271,246,0,269.681,899.971,0,-0,-0,-0,-15.2577,-9.09228,499.553,-0,-0,-0,-514.225,659.143,837.367
261,1,271,246,0,269.659,900.875,0,-0,-0,-0,-14.9064,-9.27045,500.697,-0,-0,-0,-62.7359,671.193,1031.46
261,2,271,246,0,269.646,901.352,0,-0,-0,-0,-14.8631,-8.64136,500.503,-0,-0,-0,176.315,677.857,792.08
261,3,271,246,0,269.8,901.458,0,-0,-0,-0,-15.3844,-8.66402,503.139,-0,-0,-0,230.375,603.86,917.32
261,4,271,246,0,269.902,902.078,0,-0,-0,-0,-15.1904,-8.27909,505.051,-0,-0,-0,544.537,554.371,807.46
261,5,271,246,0,269.877,902.574,0,-0,-0,-0,-15.3543,-7.96833,507.591,-0,-0,-0,798.805,570.163,889.454
261,6,271,246,0,269.838,902.75,0,-0,-0,-0,-15.0785,-7.64459,505.753,-0,-0,-0,885.091,587.582,988.867
261,7,271,246,0,269.807,903.409,0,-0,-0,-0,-16.0897,-7.34093,506.287,-0,-0,-0,1219.67,604.141,1053.49
261,8,271,246,0,270.006,903.499,0,-0,-0,-0,-15.1714,-7.1212,506.709,-0,-0,-0,1266.13,503.455,1004.81
261,9,271,246,0,270.318,904.196,0,-0,-0,-0,-13.675,-6.91564,507.916,-0,-0,-0,1623.49,346.416,1042.49
262,0,271,246,0,270.195,904.327,0,-0,-0,-0,-15.6903,-6.68446,509.178,-0,-0,-0,1694.21,410.132,1414.27
262,1,271,246,0,270.262,904.838,0,-0,-0,-0,-15.6301,-6.33219,510.12,-0,-0,-0,1957.65,376.469,1116.37
262,2,271,246,0,270.107,905.561,0,-0,-0,-0,-15.6048,-6.06845,507.31,-0,-0,-0,2313.81,453.044,984.518
262,3,271,246,0,269.22,905.8,0,-0,-0,-0,-15.6809,-5.25752,511.698,-0,-0,-0,2456.22,910.619,1209.75
262,4,271,246,0,270.321,906.185,0,-0,-0,-0,-15.7319,-5.39065,514.052,-0,-0,-0,2665.47,349.121,1201.37
262,5,271,246,0,270.312,906.705,0,-0,-0,-0,-16.0454,-5.3361,514.332,-0,-0,-0,2934.2,354.023,1511.27
262,6,271,246,0,270.447,907.054,0,-0,-0,-0,-15.6263,-5.2305,515.275,-0,-0,-0,3119.25,284.82,1270.76
