Devices
1000
,,Imported AMTI OR6 Series Force Plate - CoP,,,Imported AMTI OR6 Series Force Plate - CoP,,,Imported AMTI OR6 Series Force Plate - Force (Reaction),,,Imported AMTI OR6 Series Force Plate - Force (Reaction),,,Imported AMTI OR6 Series Force Plate - Moment (Reaction),,,Imported AMTI OR6 Series Force Plate - Moment (Reaction),,,
Frame,Sub Frame,Cx,Cy,Cz,Cx,Cy,Cz,Fx,Fy,Fz,Fx,Fy,Fz,Mx,My,Mz,Mx,My,Mz
134,2,248.518,23.2203,0,271,901,0,7.9227,-26.6961,166.344,-0,-0,-0,-37058.1,3739.7,843.578,-0,-0,-0
134,3,247.993,23.3883,0,271,901,0,5.10563,-26.7902,168.98,-0,-0,-0,-37616.8,3887.63,1123.78,-0,-0,-0
134,4,246.587,24.8747,0,271,901,0,8.3193,-30.0982,173.157,-0,-0,-0,-38289.4,4227.35,1126.72,-0,-0,-0
134,5,246.469,29.2841,0,271,901,0,5.26563,-30.7767,180.075,-0,-0,-0,-39025.1,4417.4,1477.66,-0,-0,-0
134,6,248.13,28.6596,0,271,901,0,7.0881,-32.5249,184.435,-0,-0,-0,-40085.2,4217.97,1521.07,-0,-0,-0
134,7,250.271,31.5567,0,271,901,0,4.93314,-33.55,192.396,-0,-0,-0,-41258,3988.11,1773.93,-0,-0,-0
134,8,252.28,36.4489,0,271,901,0,5.67018,-34.3334,202.17,-0,-0,-0,-42364.9,3784.59,1732.87,-0,-0,-0
134,9,250.598,27.4469,0,271,901,0,5.36609,-34.8613,199.73,-0,-0,-0,-43651.7,4074.96,2149.8,-0,-0,-0
135,0,251.21,45.779,0,271,901,0,6.31522,-34.9085,224.594,-0,-0,-0,-44968.5,4444.65,1826.79,-0,-0,-0
135,1,249.326,37.7754,0,271,901,0,7.1191,-37.9205,223.458,-0,-0,-0,-46529.5,4843.17,2175.47,-0,-0,-0
135,2,249.474,36.6972,0,271,901,0,8.16006,-33.4168,228.767,-0,-0,-0,-47881.6,4924.35,2156.05,-0,-0,-0
135,3,250.55,37.8422,0,271,901,0,8.96445,-33.7107,238.796,-0,-0,-0,-49707.2,4883.33,2131.95,-0,-0,-0
135,4,249.87,33.3336,0,271,901,0,10.9681,-32.2385,241.573,-0,-0,-0,-51374.5,5104.34,2240.37,-0,-0,-0
135,5,247.945,35.8602,0,271,901,0,10.9556,-32.1876,250.993,-0,-0,-0,-52743.6,5786.54,2329.87,-0,-0,-0
135,6,243.888,30.6692,0,271,901,0,12.8371,-30.4991,251.928,-0,-0,-0,-54247.9,6830.32,2431.21,-0,-0,-0
135,7,246.861,31.5179,0,271,901,0,13.2325,-30.5976,259.789,-0,-0,-0,-55720.1,6270.97,2565.3,-0,-0,-0
135,8,246.723,29.544,0,271,901,0,18.3522,-29.7647,263.873,-0,-0,-0,-57116.9,6405.99,2727.04,-0,-0,-0
135,9,246.107,28.5869,0,271,901,0,15.1286,-29.8537,268.855,-0,-0,-0,-58452.6,6692.62,2872,-0,-0,-0
136,0,245.428,29.6227,0,271,901,0,16.6208,-30.8803,276.098,-0,-0,-0,-59741.3,7060.45,3106.19,-0,-0,-0
136,1,244.154,30.7794,0,271,901,0,17.4657,-31.7441,282.29,-0,-0,-0,-60754.6,7578.47,3230.92,-0,-0,-0
136,2,249.623,32.9249,0,271,901,0,18.5171,-33.6126,291.123,-0,-0,-0,-62031,6223.43,3390.47,-0,-0,-0
136,3,247.226,34.2211,0,271,901,0,19.5687,-36.8558,300.455,-0,-0,-0,-63630.1,7143,3581.81,-0,-0,-0
136,4,247.848,36.7626,0,271,901,0,19.1332,-41.3226,312.858,-0,-0,-0,-65461.5,7243.15,3757.3,-0,-0,-0
136,5,248.692,37.2027,0,271,901,0,20.1528,-45.4798,324.988,-0,-0,-0,-67856.6,7249.96,3894.83,-0,-0,-0
136,6,248.229,41.0232,0,271,901,0,20.2346,-51.4335,340.273,-0,-0,-0,-69748.1,7748.47,4192.48,-0,-0,-0
136,7,247.449,40.54,0,271,901,0,22.0811,-55.8711,347.684,-0,-0,-0,-71435.1,8188.17,4290.5,-0,-0,-0
136,8,247.663,43.1979,0,271,901,0,22.3251,-61.7275,362.633,-0,-0,-0,-73542.8,8462.7,4915.94,-0,-0,-0
136,9,248.529,48.2498,0,271,901,0,25.8864,-66.1252,379.743,-0,-0,-0,-75094.2,8533.32,5109.76,-0,-0,-0
137,0,248.824,49.3518,0,271,901,0,25.9858,-71.1459,391.884,-0,-0,-0,-77063.3,8690.53,5374.11,-0,-0,-0
137,1,249.844,49.8364,0,271,901,0,27.6804,-74.0963,402.614,-0,-0,-0,-78978.1,8517.52,5378.71,-0,-0,-0
137,2,249.633,50.6016,0,271,901,0,28.4024,-79.8463,413.879,-0,-0,-0,-80871.3,8843.29,5653.01,-0,-0,-0
137,3,248.344,51.936,0,271,901,0,29.1555,-84.3642,426.964,-0,-0,-0,-82858.3,9673.27,5739.32,-0,-0,-0
137,4,250.217,52.9774,0,271,901,0,29.5118,-87.9253,440.158,-0,-0,-0,-84960.4,9147.92,6021.54,-0,-0,-0
137,5,249.634,54.2858,0,271,901,0,29.3074,-94.6545,454.296,-0,-0,-0,-87095,9706.34,6064.34,-0,-0,-0
137,6,249.669,56.7542,0,271,901,0,29.5066,-97.9333,469.235,-0,-0,-0,-88800.8,10009.4,6442.78,-0,-0,-0
137,7,249.156,57.4143,0,271,901,0,30.6777,-103.541,478.041,-0,-0,-0,-90151.8,10442.3,6358.42,-0,-0,-0
137,8,249.98,58.8038,0,271,901,0,30.0056,-105.866,489.219,-0,-0,-0,-91579.9,10283.2,6382.84,-0,-0,-0
137,9,251.063,59.8149,0,271,901,0,30.3829,-110.129,500.486,-0,-0,-0,-93183,9977.96,6498.37,-0,-0,-0
138,0,252.016,62.6771,0,271,901,0,29.6995,-112.034,515.421,-0,-0,-0,-94488.4,9784.81,6540.92,-0,-0,-0
138,1,252.456,62.3601,0,271,901,0,30.111,-115.035,521.361,-0,-0,-0,-95742.6,9667.91,6690.73,-0,-0,-0
138,2,252.479,65.187,0,271,901,0,28.4397,-115.576,535.943,-0,-0,-0,-96905.5,9926.36,6715.23,-0,-0,-0
138,3,252.712,65.9547,0,271,901,0,28.4152,-116.706,545.462,-0,-0,-0,-98207.9,9975.44,6880.27,-0,-0,-0
138,4,252.462,67.0104,0,271,901,0,27.8472,-117.401,556.285,-0,-0,-0,-99569.2,10312.2,6940.31,-0,-0,-0
138,5,253.155,66.2136,0,271,901,0,27.4488,-116.574,559.342,-0,-0,-0,-100562,9981.44,7024.5,-0,-0,-0
138,6,253.768,67.895,0,271,901,0,27.1337,-116.919,570.251,-0,-0,-0,-101565,9826.33,6908.53,-0,-0,-0
138,7,253.765,67.9418,0,271,901,0,26.992,-115.547,574.078,-0,-0,-0,-102219,9894.19,6657.88,-0,-0,-0
138,8,253.525,66.5141,0,271,901,0,24.5313,-116.527,578.175,-0,-0,-0,-103774,10103.5,6591.61,-0,-0,-0
138,9,253.944,67.7432,0,271,901,0,26.1255,-119.056,582.099,-0,-0,-0,-103763,9928.29,6433.05,-0,-0,-0
139,0,253.632,69.0097,0,271,901,0,24.8536,-116.273,589.521,-0,-0,-0,-104340,10238.8,6546.14,-0,-0,-0
139,1,253.782,67.3698,0,271,901,0,24.755,-116.754,587.233,-0,-0,-0,-104897,10111,6173.25,-0,-0,-0
139,2,253.953,68.3111,0,271,901,0,23.2941,-117.296,591.6,-0,-0,-0,-105121,10084.9,6078.46,-0,-0,-0
139,3,254.053,68.5801,0,271,901,0,22.5742,-118.387,594.21,-0,-0,-0,-105425,10069.8,5795.97,-0,-0,-0
139,4,254.341,69.7583,0,271,901,0,20.1353,-118.922,597.705,-0,-0,-0,-105341,9956.94,5603.49,-0,-0,-0
139,5,254.901,68.8681,0,271,901,0,20.004,-120.637,600.138,-0,-0,-0,-106304,9661.83,5330.08,-0,-0,-0
139,6,254.499,70.9774,0,271,901,0,17.0852,-123.681,603.03,-0,-0,-0,-105544,9950.32,5203.7,-0,-0,-0
139,7,255.923,72.469,0,271,901,0,15.5082,-123.594,605.654,-0,-0,-0,-105100,9131.7,4905.22,-0,-0,-0
139,8,256.154,72.9769,0,271,901,0,13.9217,-124.653,607.403,-0,-0,-0,-105095,9017.38,4774.66,-0,-0,-0
139,9,256.393,73.7791,0,271,901,0,12.3111,-126.34,609.407,-0,-0,-0,-104953,8901.93,4452.47,-0,-0,-0
140,0,256.586,74.1226,0,271,901,0,10.9512,-127.369,609.754,-0,-0,-0,-104803,8789.27,4202.01,-0,-0,-0
140,1,256.969,74.6672,0,271,901,0,10.1021,-128.318,611.415,-0,-0,-0,-104755,8579.01,4079.87,-0,-0,-0
140,2,257.558,74.7491,0,271,901,0,8.95363,-127.913,610.102,-0,-0,-0,-104480,8201.16,3793.01,-0,-0,-0
140,3,257.134,73.9578,0,271,901,0,7.88502,-128.725,608.435,-0,-0,-0,-104677,8436.76,3628.71,-0,-0,-0
140,4,257.202,74.2746,0,271,901,0,7.6429,-128.698,607.207,-0,-0,-0,-104273,8378.38,3411.12,-0,-0,-0
140,5,257.251,74.1995,0,271,901,0,6.91227,-128.025,605.891,-0,-0,-0,-104092,8330.33,3175.4,-0,-0,-0
140,6,257.418,74.2791,0,271,901,0,6.60443,-127.844,605.013,-0,-0,-0,-103893,8217.33,3001.45,-0,-0,-0
140,7,257.699,74.2974,0,271,901,0,6.03109,-126.708,604.308,-0,-0,-0,-103761,8037.77,2773.81,-0,-0,-0
140,8,257.543,74.3984,0,271,901,0,5.6527,-126.772,603.339,-0,-0,-0,-103534,8119.07,2534.29,-0,-0,-0
140,9,257.93,75.7453,0,271,901,0,4.13133,-126.016,606.13,-0,-0,-0,-103197,7922.29,2231.16,-0,-0,-0
141,0,258.113,76.1758,0,271,901,0,3.12956,-126.414,605.785,-0,-0,-0,-102877,7806.92,2155.4,-0,-0,-0
141,1,258.544,75.6115,0,271,901,0,2.16434,-126.528,602.289,-0,-0,-0,-102623,7502.05,1904.43,-0,-0,-0
141,2,258.93,76.3356,0,271,901,0,0.670819,-127.113,603.078,-0,-0,-0,-102321,7278.93,1734.15,-0,-0,-0
141,3,259.212,76.9348,0,271,901,0,0.916488,-127.433,603.423,-0,-0,-0,-102018,7113.18,1546.51,-0,-0,-0
141,4,259.49,78.2672,0,271,901,0,-1.81057,-127.847,605.967,-0,-0,-0,-101641,6974.66,1506.45,-0,-0,-0
141,5,258.413,77.7021,0,271,901,0,-2.64123,-128.481,604.029,-0,-0,-0,-101657,7603.1,1198.35,-0,-0,-0
141,6,259.939,78.3877,0,271,901,0,-4.05321,-128.377,604.475,-0,-0,-0,-101317,6686.35,1028.22,-0,-0,-0
141,7,260.36,78.512,0,271,901,0,-4.82778,-128.377,604.124,-0,-0,-0,-101184,6427.75,844.072,-0,-0,-0
141,8,260.23,79.9884,0,271,901,0,-5.01294,-128.626,604.299,-0,-0,-0,-100321,6508.09,708.962,-0,-0,-0
141,9,260.214,78.2624,0,271,901,0,-6.31709,-128.256,602.281,-0,-0,-0,-101025,6495.98,528.588,-0,-0,-0
142,0,260.381,78.3975,0,271,901,0,-6.82855,-127.905,602.626,-0,-0,-0,-101002,6399.34,363.2,-0,-0,-0
142,1,258.415,78.5884,0,271,901,0,-7.47749,-127.796,603.396,-0,-0,-0,-101015,7593.75,237.666,-0,-0,-0
142,2,260.924,78.5744,0,271,901,0,-7.98254,-127.646,603.146,-0,-0,-0,-100982,6077.39,89.2133,-0,-0,-0
142,3,260.673,78.6987,0,271,901,0,-9.07824,-126.535,603.666,-0,-0,-0,-100994,6234.37,-2.81517,-0,-0,-0
142,4,260.936,78.5419,0,271,901,0,-9.38401,-126.977,602.525,-0,-0,-0,-100898,6063.84,-244.653,-0,-0,-0
142,5,260.802,78.7156,0,271,901,0,-10.9275,-126.63,604.096,-0,-0,-0,-101056,6160.36,-320.085,-0,-0,-0
142,6,261.198,79.9151,0,271,901,0,-11.353,-126.887,605.231,-0,-0,-0,-100520,5932.64,-507.385,-0,-0,-0
142,7,262.659,79.6116,0,271,901,0,-12.1858,-126.989,606.809,-0,-0,-0,-100966,5061.55,-590.605,-0,-0,-0
142,8,261.724,80.1216,0,271,901,0,-13.1628,-127.318,609.331,-0,-0,-0,-101075,5651.91,-760.944,-0,-0,-0
142,9,261.813,79.4291,0,271,901,0,-14.2225,-127.746,606.444,-0,-0,-0,-101016,5571.16,-997.765,-0,-0,-0
143,0,261.965,81.2589,0,271,901,0,-14.4864,-127.944,612.471,-0,-0,-0,-100899,5533.57,-1037.97,-0,-0,-0
143,1,262.837,81.023,0,271,901,0,-16.5754,-127.29,614.748,-0,-0,-0,-101419,5018.35,-1073.98,-0,-0,-0
143,2,263.427,83.3513,0,271,901,0,-18.4409,-125.999,621.395,-0,-0,-0,-101069,4706.1,-1132.42,-0,-0,-0
143,3,263.746,83.666,0,271,901,0,-20.9308,-124.013,630.2,-0,-0,-0,-102303,4571.69,-1497.43,-0,-0,-0
143,4,263.959,82.9622,0,271,901,0,-22.2612,-123.161,629.677,-0,-0,-0,-102661,4433.76,-1503.48,-0,-0,-0
143,5,264.001,84.0628,0,271,901,0,-26.3114,-122.108,635.526,-0,-0,-0,-102915,4448.22,-1824.65,-0,-0,-0
143,6,264.279,84.1239,0,271,901,0,-29.41,-121.973,637.514,-0,-0,-0,-103198,4284.89,-2517.64,-0,-0,-0
143,7,264.489,84.331,0,271,901,0,-32.5375,-125.069,640.477,-0,-0,-0,-103545,4170.08,-2975.75,-0,-0,-0
143,8,265.43,84.7056,0,271,901,0,-33.6714,-126.055,643.527,-0,-0,-0,-103797,3584.46,-3342.21,-0,-0,-0
143,9,265.786,85.0448,0,271,901,0,-33.5235,-129.952,646.942,-0,-0,-0,-104129,3372.85,-3230.7,-0,-0,-0
144,0,266.03,85.5866,0,271,901,0,-28.9231,-132.43,652.516,-0,-0,-0,-104672,3243.17,-3270.38,-0,-0,-0
144,1,265.753,86.7015,0,271,901,0,-32.2607,-135.93,654.896,-0,-0,-0,-104324,3436.49,-3100.15,-0,-0,-0
144,2,265.886,87.6143,0,271,901,0,-29.9571,-137.179,660.21,-0,-0,-0,-104568,3376.39,-3275.98,-0,-0,-0
144,3,266.363,88.1238,0,271,901,0,-29.4704,-139.029,663.003,-0,-0,-0,-104672,3074.16,-3386.34,-0,-0,-0
144,4,266.414,89.3814,0,271,901,0,-28.2814,-141.177,666.929,-0,-0,-0,-104453,3058.41,-3507.3,-0,-0,-0
144,5,266.901,89.3537,0,271,901,0,-29.1451,-140.091,667.631,-0,-0,-0,-104582,2736.59,-3522.74,-0,-0,-0
144,6,264.859,90.2355,0,271,901,0,-27.8208,-141.702,669.545,-0,-0,-0,-104291,4111.79,-3343.8,-0,-0,-0
144,7,267.079,91.6283,0,271,901,0,-27.4323,-140.991,675.592,-0,-0,-0,-104292,2649.04,-3215.39,-0,-0,-0
144,8,267.137,91.1606,0,271,901,0,-28.2764,-141.984,674.987,-0,-0,-0,-104515,2607.19,-3114.26,-0,-0,-0
144,9,267.578,91.7231,0,271,901,0,-27.0576,-143.486,679.091,-0,-0,-0,-104768,2323.59,-3108.9,-0,-0,-0
145,0,266.849,91.8308,0,271,901,0,-27.6684,-141.607,679.186,-0,-0,-0,-104710,2819.54,-2823.48,-0,-0,-0
145,1,267.049,92.5487,0,271,901,0,-25.9827,-141.801,682.923,-0,-0,-0,-104795,2698.37,-3159.2,-0,-0,-0
145,2,267.035,92.7468,0,271,901,0,-25.4072,-142.122,684.144,-0,-0,-0,-104847,2712.45,-3172.83,-0,-0,-0
145,3,267.25,93.3754,0,271,901,0,-25.0816,-142.951,687.812,-0,-0,-0,-104977,2579.28,-3183.53,-0,-0,-0
145,4,267.306,93.8698,0,271,901,0,-24.0386,-143.118,689.21,-0,-0,-0,-104850,2545.97,-3125.53,-0,-0,-0
145,5,267.194,94.5442,0,271,901,0,-24.1208,-144.572,693.492,-0,-0,-0,-105033,2639.33,-3077.18,-0,-0,-0
145,6,267.631,95.1347,0,271,901,0,-23.3599,-142.33,694.458,-0,-0,-0,-104770,2339.86,-2961.44,-0,-0,-0
145,7,267.647,95.4484,0,271,901,0,-23.9467,-145.07,695.875,-0,-0,-0,-104765,2333.29,-2619.47,-0,-0,-0
145,8,267.595,95.9554,0,271,901,0,-23.7307,-143.199,698.487,-0,-0,-0,-104804,2378.48,-2729.89,-0,-0,-0
145,9,267.603,96.0698,0,271,901,0,-23.2385,-142.97,697.615,-0,-0,-0,-104594,2369.76,-2693.52,-0,-0,-0
146,0,267.725,93.8716,0,271,901,0,-22.1069,-141.001,685.815,-0,-0,-0,-104332,2245.81,-2830.7,-0,-0,-0
146,1,267.738,96.6516,0,271,901,0,-21.4333,-139.662,698.662,-0,-0,-0,-104344,2279.18,-2571.45,-0,-0,-0
146,2,267.658,97.2797,0,271,901,0,-21.0592,-138.202,699.795,-0,-0,-0,-104074,2338.97,-2609.65,-0,-0,-0
146,3,268.873,97.418,0,271,901,0,-19.5907,-136.241,698.753,-0,-0,-0,-103822,1486.53,-2560.31,-0,-0,-0
146,4,267.475,97.8111,0,271,901,0,-18.563,-135.683,698.831,-0,-0,-0,-103559,2463.22,-2503.5,-0,-0,-0
146,5,267.615,99.1896,0,271,901,0,-16.9043,-133.961,703.545,-0,-0,-0,-103288,2381.63,-2466.84,-0,-0,-0
146,6,267.696,98.6287,0,271,901,0,-16.2016,-134.623,699.619,-0,-0,-0,-103104,2311.81,-2373.4,-0,-0,-0
146,7,267.908,99.2839,0,271,901,0,-14.0813,-133.399,699.007,-0,-0,-0,-102556,2161.57,-2327.61,-0,-0,-0
146,8,268.059,99.8626,0,271,901,0,-13.5227,-133.618,698.226,-0,-0,-0,-102037,2053.18,-2282.27,-0,-0,-0
146,9,267.825,99.8283,0,271,901,0,-12.7897,-132.861,698.311,-0,-0,-0,-102073,2216.95,-2227.41,-0,-0,-0
147,0,268.133,100.366,0,271,901,0,-12.8743,-132.477,697.357,-0,-0,-0,-101559,1999.62,-2204.81,-0,-0,-0
147,1,267.643,100.94,0,271,901,0,-12.3514,-134.303,697.976,-0,-0,-0,-101249,2342.87,-1992.83,-0,-0,-0
147,2,268.232,101.466,0,271,901,0,-12.1652,-131.477,698.067,-0,-0,-0,-100894,1932.02,-1984.27,-0,-0,-0
147,3,268.287,102.19,0,271,901,0,-11.4995,-131.236,698.508,-0,-0,-0,-100453,1894.87,-1920.64,-0,-0,-0
147,4,268.346,100.842,0,271,901,0,-10.7703,-129.543,694.92,-0,-0,-0,-100873,1844.44,-1930.37,-0,-0,-0
147,5,268.375,102.562,0,271,901,0,-10.4845,-129.536,693.885,-0,-0,-0,-99529.8,1821.73,-1841.62,-0,-0,-0
147,6,268.271,103.024,0,271,901,0,-10.0841,-128.131,693.447,-0,-0,-0,-99146.4,1892.17,-1861.57,-0,-0,-0
147,7,268.456,103.057,0,271,901,0,-9.96327,-127.599,690.57,-0,-0,-0,-98712.3,1756.53,-1798.44,-0,-0,-0
147,8,268.514,103.59,0,271,901,0,-9.40475,-126.305,689.959,-0,-0,-0,-98256.8,1715.3,-1805.61,-0,-0,-0
147,9,268.6,104.066,0,271,901,0,-9.29119,-125.92,688.915,-0,-0,-0,-97780.7,1653.5,-1804.35,-0,-0,-0
148,0,268.781,105.086,0,271,901,0,-8.96041,-125.308,690.051,-0,-0,-0,-97237.9,1531.49,-1865.66,-0,-0,-0
148,1,268.731,105.61,0,271,901,0,-8.64434,-124.22,687.526,-0,-0,-0,-96521.8,1560.13,-1737.84,-0,-0,-0
148,2,269.052,105.974,0,271,901,0,-8.30377,-124.3,686.047,-0,-0,-0,-96064.7,1336.64,-1711.23,-0,-0,-0
148,3,269.364,106.374,0,271,901,0,-8.16401,-123.336,684.917,-0,-0,-0,-95632.3,1120.69,-1701.98,-0,-0,-0
148,4,269.569,106.876,0,271,901,0,-8.40351,-122.543,683.089,-0,-0,-0,-95034,977.77,-1673.93,-0,-0,-0
148,5,268.831,107.42,0,271,901,0,-8.11937,-121.146,680.992,-0,-0,-0,-94372.2,1477.11,-1614.24,-0,-0,-0
148,6,269.416,107.954,0,271,901,0,-7.93277,-121.472,679.693,-0,-0,-0,-93829.2,1076.92,-1553.03,-0,-0,-0
148,7,269.68,108.192,0,271,901,0,-7.61111,-120.634,677.072,-0,-0,-0,-93306.2,893.527,-1650.32,-0,-0,-0
148,8,269.534,108.897,0,271,901,0,-7.38908,-119.823,675.767,-0,-0,-0,-92649.4,990.936,-1589.25,-0,-0,-0
148,9,269.88,109.322,0,271,901,0,-7.20374,-119.655,674.029,-0,-0,-0,-92124.6,754.798,-1522.26,-0,-0,-0
149,0,270.553,110.011,0,271,901,0,-6.61292,-118.821,672.115,-0,-0,-0,-91400.3,300.768,-1509.34,-0,-0,-0
149,1,270.338,110.822,0,271,901,0,-4.60757,-118.544,670.104,-0,-0,-0,-90583.5,443.753,-1501.26,-0,-0,-0
149,2,269.485,111.132,0,271,901,0,-6.08594,-117.768,668.274,-0,-0,-0,-90128.7,1012.18,-1424.15,-0,-0,-0
149,3,270.599,111.825,0,271,901,0,-5.66905,-117.871,666.539,-0,-0,-0,-89433.2,266.976,-1422.69,-0,-0,-0
149,4,270.578,112.012,0,271,901,0,-5.68256,-117.448,662.693,-0,-0,-0,-88792.8,279.931,-1598.71,-0,-0,-0
149,5,270.596,113.166,0,271,901,0,-5.39631,-116.199,662.792,-0,-0,-0,-88041.1,267.796,-1404.13,-0,-0,-0
149,6,270.939,113.749,0,271,901,0,-5.43483,-117.564,660.62,-0,-0,-0,-87367.5,40.3315,-1323.97,-0,-0,-0
149,7,271.016,114.501,0,271,901,0,-5.32449,-117.619,660.031,-0,-0,-0,-86793.2,-10.4405,-921.261,-0,-0,-0
149,8,270.88,114.936,0,271,901,0,-5.40954,-117.541,657.222,-0,-0,-0,-86138.5,79.0954,-1324.29,-0,-0,-0
149,9,271.699,116.117,0,271,901,0,-5.44887,-116.901,657.757,-0,-0,-0,-85431.6,-459.527,-1321.03,-0,-0,-0
150,0,271.67,116.35,0,271,901,0,-4.68549,-116.927,654.878,-0,-0,-0,-84905.1,-438.463,-1279.12,-0,-0,-0
150,1,271.642,117.192,0,271,901,0,-5.6674,-116.674,654.012,-0,-0,-0,-84242,-419.915,-1281.22,-0,-0,-0
150,2,271.996,117.915,0,271,901,0,-5.68478,-116.734,652.707,-0,-0,-0,-83601.9,-649.818,-1325.41,-0,-0,-0
150,3,272.181,118.05,0,271,901,0,-6.03492,-116.565,650.79,-0,-0,-0,-83268.8,-768.637,-1329.53,-0,-0,-0
150,4,272.156,118.98,0,271,901,0,-5.76735,-115.356,649.656,-0,-0,-0,-82519.3,-750.749,-1357.7,-0,-0,-0
150,5,272.548,119.513,0,271,901,0,-6.1628,-116.37,648.094,-0,-0,-0,-81975.4,-1003.45,-1340.37,-0,-0,-0
150,6,272.953,120.484,0,271,901,0,-6.38371,-116.615,647.838,-0,-0,-0,-81313.9,-1265.44,-1384.81,-0,-0,-0
150,7,273.027,120.568,0,271,901,0,-6.46497,-116.282,644.872,-0,-0,-0,-80887.9,-1307.06,-1383.57,-0,-0,-0
150,8,273.255,121.76,0,271,901,0,-6.87332,-116.189,647.323,-0,-0,-0,-80423.6,-1459.4,-1414.36,-0,-0,-0
150,9,273.363,122.287,0,271,901,0,-7.13493,-114.839,645.141,-0,-0,-0,-79812.3,-1524.67,-1488.02,-0,-0,-0
151,0,273.753,122.817,0,271,901,0,-7.88891,-115.659,644.45,-0,-0,-0,-79385.1,-1774.11,-1515.52,-0,-0,-0
151,1,273.953,123.183,0,271,901,0,-7.53128,-115.127,644.713,-0,-0,-0,-79181.4,-1904.12,-1515.54,-0,-0,-0
151,2,274.129,124.443,0,271,901,0,-8.13579,-114.843,645.064,-0,-0,-0,-78412,-2018.47,-1665.39,-0,-0,-0
151,3,274.232,124.888,0,271,901,0,-8.4675,-114.341,643.854,-0,-0,-0,-77978.6,-2080.61,-1485.84,-0,-0,-0
151,4,274.641,124.371,0,271,901,0,-9.06688,-113.805,636.603,-0,-0,-0,-77429.6,-2317.97,-1699.41,-0,-0,-0
151,5,274.773,124.29,0,271,901,0,-9.34174,-113.211,640.79,-0,-0,-0,-77990.8,-2417.47,-1750.65,-0,-0,-0
151,6,275.496,126.357,0,271,901,0,-9.49244,-112.648,639.406,-0,-0,-0,-76500.4,-2874.82,-1806.83,-0,-0,-0
151,7,275.591,126.986,0,271,901,0,-10.0251,-111.727,638.276,-0,-0,-0,-75963.8,-2930.48,-1805.07,-0,-0,-0
151,8,275.339,127.414,0,271,901,0,-10.4961,-110.83,637.843,-0,-0,-0,-75639,-2767.85,-1740.06,-0,-0,-0
151,9,275.646,128.023,0,271,901,0,-10.8465,-110.156,636.269,-0,-0,-0,-75065.2,-2956.07,-1935.4,-0,-0,-0
152,0,275.817,128.298,0,271,901,0,-11.6224,-109.436,635.223,-0,-0,-0,-74767.2,-3059.66,-2001.68,-0,-0,-0
152,1,276.182,129.064,0,271,901,0,-11.6643,-109.436,634.878,-0,-0,-0,-74239.8,-3289.81,-2068.5,-0,-0,-0
152,2,276.74,129.17,0,271,901,0,-8.22004,-108.367,633.121,-0,-0,-0,-73967.6,-3634.08,-2154.31,-0,-0,-0
152,3,276.674,129.562,0,271,901,0,-11.3846,-107.818,632.084,-0,-0,-0,-73598.8,-3586.62,-2161.38,-0,-0,-0
152,4,276.981,130.491,0,271,901,0,-13.2527,-106.915,630.786,-0,-0,-0,-72861.3,-3772.82,-2168.76,-0,-0,-0
152,5,277.477,131.069,0,271,901,0,-13.5132,-105.866,629.915,-0,-0,-0,-72396.8,-4079.77,-2267,-0,-0,-0
152,6,277.441,131.218,0,271,901,0,-13.3321,-105.946,628.341,-0,-0,-0,-72122,-4047.39,-2337.29,-0,-0,-0
152,7,277.673,131.873,0,271,901,0,-14.5088,-104.911,626.949,-0,-0,-0,-71552.1,-4183.47,-2393.86,-0,-0,-0
152,8,277.823,132.354,0,271,901,0,-15.1751,-104.28,626.171,-0,-0,-0,-71161.5,-4272.08,-2330.49,-0,-0,-0
152,9,278.36,132.898,0,271,901,0,-15.6564,-102.872,624.861,-0,-0,-0,-70672.9,-4598.93,-2495.48,-0,-0,-0
153,0,278.394,133.308,0,271,901,0,-15.9897,-102.423,624.162,-0,-0,-0,-70338.1,-4615.02,-2574.57,-0,-0,-0
153,1,278.545,133.875,0,271,901,0,-17.213,-101.946,623.121,-0,-0,-0,-69867.5,-4701.4,-2591.25,-0,-0,-0
153,2,280.251,134.362,0,271,901,0,-17.035,-101.276,621.996,-0,-0,-0,-69438.3,-5754.28,-2654.79,-0,-0,-0
153,3,279.088,134.396,0,271,901,0,-16.5999,-100.689,620.849,-0,-0,-0,-69289.3,-5021.7,-2715.89,-0,-0,-0
153,4,279.95,135.111,0,271,901,0,-17.703,-99.9013,619.55,-0,-0,-0,-68701,-5544.67,-2752.89,-0,-0,-0
153,5,279.789,135.69,0,271,901,0,-18.1476,-98.6212,617.889,-0,-0,-0,-68159.5,-5430.66,-2834.49,-0,-0,-0
153,6,279.952,135.163,0,271,901,0,-18.5298,-97.7899,611.354,-0,-0,-0,-67760.5,-5472.62,-2556.57,-0,-0,-0
153,7,280.28,135.155,0,271,901,0,-18.873,-97.0806,607.677,-0,-0,-0,-67358.2,-5639.02,-2872.64,-0,-0,-0
153,8,280.626,136.777,0,271,901,0,-18.3974,-96.5696,613.705,-0,-0,-0,-67030.7,-5907.58,-2922.37,-0,-0,-0
153,9,277.862,137.239,0,271,901,0,-19.5856,-95.5478,612.032,-0,-0,-0,-66565.2,-4199.63,-2944.3,-0,-0,-0
154,0,280.858,138.073,0,271,901,0,-20.1541,-94.918,611.462,-0,-0,-0,-65993.2,-6028.06,-2553.46,-0,-0,-0
