Devices
1000
,,Imported AMTI OR6 Series Force Plate - CoP,,,Imported AMTI OR6 Series Force Plate - CoP,,,Imported AMTI OR6 Series Force Plate - Force (Reaction),,,Imported AMTI OR6 Series Force Plate - Force (Reaction),,,Imported AMTI OR6 Series Force Plate - Moment (Reaction),,,Imported AMTI OR6 Series Force Plate - Moment (Reaction),,,
Frame,Sub Frame,Cx,Cy,Cz,Cx,Cy,Cz,Fx,Fy,Fz,Fx,Fy,Fz,Mx,My,Mz,Mx,My,Mz
,,mm,mm,mm,mm,mm,mm,N,N,N,N,N,N,mm.N,mm.N,mm.N,mm.N,mm.N,mm.N
94,8,281.539,368.447,0,280.974,755.648,0,-3.54548,27.8858,311.368,4.66826,-34.9642,327.93,38126.2,-3281.48,-2531.45,-47665.2,-3270.83,3626.37
94,9,278.644,365.112,0,281.015,755.042,0,-3.69057,28.0023,311.352,4.51116,-35.5594,326.798,37085.9,-2379.99,-2506.12,-47699,-3272.85,3607.5
95,0,278.813,368.866,0,281.067,755.137,0,-3.45003,28.1568,311.184,4.39536,-35.8816,328.465,38233.8,-2431.15,-2547.43,-47910.7,-3306.69,3601.41
95,1,278.789,368.987,0,281.659,755.187,0,-3.47073,28.2052,310.66,4.79984,-35.9889,327.407,38207,-2419.85,-2542.94,-47740.1,-3489.98,3584.23
95,2,279.328,368.963,0,280.452,755.771,0,-3.4919,28.4687,311.276,4.66338,-35.2584,328.632,38275.3,-2592.46,-2481.38,-47726.8,-3106.25,3549.57
95,3,278.838,367.948,0,280.817,755.081,0,-2.84957,27.9732,311.97,4.71044,-35.742,327.411,38044,-2445.28,-2481.35,-47775.5,-3214.31,3593.4
95,4,278.553,367.259,0,281.026,755.006,0,-4.76343,28.0732,311.01,4.23983,-35.8736,327.152,37712.8,-2349.1,-2526.18,-47762.3,-3279.97,3570.92
95,5,278.79,368.883,0,280.729,754.814,0,-3.96124,27.6294,310.577,4.39731,-35.7813,326.888,38164.7,-2419.36,-2476.45,-47786.4,-3180.43,3548.62
95,6,279.287,367.59,0,281.227,755.192,0,-3.54552,28.0256,314.247,4.4641,-35.7644,327.41,38209.4,-2604.07,-2450.7,-47739,-3348.55,3580.11
95,7,279.036,368.828,0,281.61,755.824,0,-3.40406,27.8459,311.099,6.38833,-36.0134,326.689,38211.6,-2499.83,-2516.91,-47427.5,-3466.28,3558.89
95,8,278.832,368.686,0,281.279,755.122,0,-3.76141,28.6715,311.188,3.95071,-35.4705,327.236,38178.3,-2437.37,-2458.21,-47736.6,-3363.75,3553.75
95,9,279.237,368.879,0,281.516,754.807,0,-3.55781,28.16,310.838,4.48937,-35.6914,326.795,38195.6,-2560.39,-2499.38,-47775,-3436.64,3562.2
96,0,279.319,368.692,0,281.629,754.381,0,-3.65126,27.8441,312.072,4.46775,-35.9246,325.04,38288.8,-2596.03,-2285.48,-47657,-3454.83,3455.21
96,1,279.126,370.987,0,281.313,755.751,0,-3.51766,27.738,310.758,3.56386,-35.9662,327.328,38840.6,-2525.19,-2452.75,-47544.1,-3375.74,3504.72
96,2,279.676,368.836,0,281.056,754.539,0,-3.59827,27.6738,310.316,4.2909,-35.3011,325.393,38118.1,-2692.18,-2482.92,-47657.6,-3272.11,3523.22
96,3,282.286,368.601,0,280.993,755.205,0,-3.74196,27.6426,311.288,4.14885,-35.7878,327.851,38164.3,-3513.34,-2457.23,-47799,-3276.12,3539.52
96,4,278.97,368.517,0,281.82,754.624,0,-4.52146,27.8447,311.892,4.35619,-35.7527,326.005,38212,-2485.63,-2436.53,-47719.3,-3527.35,3526.65
96,5,279.185,368.435,0,281.643,755.093,0,-3.83355,27.8535,313.197,4.2852,-35.8473,326.618,38346.3,-2563.49,-2548.15,-47656,-3476.16,3486.52
96,6,279.269,365.27,0,281.648,754.232,0,-3.80999,27.6058,320.543,3.93307,-35.5639,324.868,38231.1,-2650.48,-2335.31,-47680.4,-3459.19,3469.08
96,7,279.806,368.112,0,281.437,753.829,0,-3.89303,27.9312,312.246,4.44723,-35.714,324.421,38129,-2749.74,-2327.11,-47745.4,-3385.92,3321.01
96,8,280.621,368.723,0,282.124,755.12,0,-4.01843,28.5134,311.194,3.84216,-35.1505,326.35,38190.6,-2993.84,-2493.27,-47608.2,-3630.29,3474.39
96,9,279.882,368.232,0,282.058,755.557,0,-4.13128,27.8089,310.407,4.44159,-35.7594,326.437,37941.6,-2757.01,-2434.78,-47477.9,-3609.69,3469.61
97,0,280.004,369.282,0,281.515,755.556,0,-4.13305,27.8936,310.667,3.96989,-35.6519,327.407,38299.8,-2797.36,-2536.46,-47619.3,-3442.73,3486.94
97,1,278.58,369.509,0,281.592,755.222,0,-4.12053,27.785,310.843,3.7317,-34.7059,326.704,38392,-2356.24,-2417.27,-47626.3,-3460.31,3537.58
97,2,279.717,368.717,0,282.057,752.742,0,-4.31461,27.7811,311.283,4.09855,-35.7448,322.157,38199.6,-2713.46,-2424.78,-47762.3,-3562.14,3531.2
97,3,280.701,368.669,0,282.025,754.156,0,-4.1081,27.4018,311.199,4.02204,-35.7461,325.567,38174.3,-3018.87,-2413.77,-47807.5,-3589.37,3468.13
97,4,279.672,369.188,0,281.783,753.848,0,-4.49302,27.7602,311.02,3.66169,-35.7536,327.76,38313.9,-2697.08,-2464.44,-48230.6,-3534.3,3425.71
97,5,279.616,368.791,0,281.982,754.828,0,-4.22948,27.6865,312.158,4.06577,-35.44,326.178,38330.2,-2689.49,-2388.6,-47678,-3582.11,3496
97,6,282.057,368.877,0,282.037,754.85,0,-4.30212,31.2883,312.424,4.13284,-35.3749,326.614,38389.8,-3454.36,-2423.15,-47734.7,-3604.69,3482.38
97,7,280.084,369.726,0,281.98,755.124,0,-3.86847,27.7355,311.286,3.70348,-35.7334,326.531,38514.3,-2827.64,-2393.42,-47633.2,-3585.32,3446.55
97,8,281.1,368.843,0,282.087,754.551,0,-4.33339,27.7492,312.513,3.8822,-36.3769,325.835,38389.9,-3156.39,-2391.6,-47718.2,-3612.43,3463.11
97,9,279.911,368.96,0,282.324,751.736,0,-4.2948,28.5759,312.334,3.85824,-35.5437,319.524,38404.7,-2783.1,-2375.21,-47693.4,-3618.31,3393.39
98,0,280.047,368.036,0,282.406,754.934,0,-4.2343,27.8062,314.525,3.90895,-35.5075,326.177,38383.3,-2845.53,-2228.97,-47643.3,-3720.43,3491.58
98,1,280.706,368.92,0,281.963,755.318,0,-4.60216,27.7534,312.164,4.06271,-35.3376,327.663,38371.2,-3029.95,-2359.56,-47734.8,-3592.31,3464.47
98,2,280.588,370.55,0,281.805,754.704,0,-4.54007,27.6604,312.515,3.45813,-35.7965,326.273,38923.8,-2996.45,-2406.71,-47732.5,-3525.28,3446.01
98,3,280.606,367.005,0,282.484,755.57,0,-4.71355,27.8817,312.946,4.59959,-35.6493,326.782,37867.9,-3006.2,-2387.66,-47523.9,-3752.71,3469.52
98,4,280.618,369.11,0,283.691,754.368,0,-4.55905,27.3516,312.251,3.98269,-35.2532,325.466,38441.2,-3003.38,-2377.19,-47723.7,-4130.57,3455.81
98,5,280.273,369.35,0,282.041,755.282,0,-4.33845,28.3077,312.424,3.90726,-35.3536,326.439,38537.7,-2897.13,-2371.25,-47568,-3604.35,3469.8
98,6,280.713,368.863,0,282.429,755.171,0,-4.67109,27.7491,312.776,4.51124,-35.5356,327.131,38428.6,-3037.95,-2363.9,-47705.2,-3738.85,3428.56
98,7,280.57,369.845,0,282.171,754.755,0,-4.71213,27.6473,311.112,3.88593,-35.6171,326.004,38529.8,-2977.29,-2474.67,-47676.5,-3641.76,3464.44
98,8,280.824,369.193,0,282.063,755.185,0,-4.55903,27.6387,312.603,3.25786,-35.3306,326.62,38510.4,-3071.09,-2355.01,-47626.1,-3613.31,3469.55
98,9,280.872,368.988,0,282.585,754.984,0,-4.84894,28.0769,313.03,3.65939,-35.6027,327.75,38499,-3090.38,-2582.37,-47856.6,-3796.82,3387.44
99,0,281.007,369.103,0,282.113,754.364,0,-4.64973,27.6776,313.39,2.7679,-35.6068,324.788,38579.1,-3136.08,-2355.24,-47625.7,-3609.5,3442.44
99,1,281.245,369.269,0,282.86,753.975,0,-4.62382,27.5475,312.69,3.84763,-35.3141,324.858,38544.8,-3203.49,-2409.37,-47762.2,-3852.72,3406.42
99,2,279.98,368.79,0,280.738,754.734,0,-4.74488,27.9001,313.56,3.8569,-36.0478,327.065,38502.1,-2815.77,-2379.92,-47838.4,-3185.04,3445.1
99,3,281.027,368.738,0,282.497,753.951,0,-3.77883,27.8773,313.212,3.46543,-35.3198,326.004,38443.1,-3140.65,-2360.08,-47938.4,-3748,3441.28
99,4,281.243,368.426,0,282.326,755.635,0,-5.76429,27.8968,314.179,4.51011,-35.5597,326.696,38463.5,-3218.15,-2373.86,-47490,-3700.13,3478.77
99,5,281.263,369.779,0,282.672,754.591,0,-4.85337,27.8047,314.356,3.82008,-35.5294,326.701,38910.6,-3226.36,-2336.94,-47831.8,-3813.27,3450.35
99,6,280.987,367.024,0,282.316,754.712,0,-4.62624,27.6301,313.999,3.41561,-35.3719,326.789,38001.6,-3135.97,-2316.93,-47805.4,-3698.05,3383.64
99,7,281.098,370.236,0,282.833,754.828,0,-4.49795,28.0041,314.266,4.513,-35.6651,326.605,39043.3,-3173.55,-2380.67,-47740.6,-3864.69,3419.28
99,8,281.398,370.443,0,282.632,754.906,0,-4.4637,27.8243,311.294,3.70455,-35.713,327.402,38738.4,-3236.86,-2386.55,-47831.4,-3808.43,3409.78
99,9,280.933,369.009,0,282.443,754.094,0,-4.76896,28.3959,315.662,3.77627,-35.5681,326.263,38829.1,-3135.52,-2385.35,-47930.1,-3733.45,3400.68
100,0,281.224,368.751,0,282.76,754.132,0,-4.18672,27.9743,315.401,3.71066,-35.5021,326.265,38715.8,-3224.51,-2328.57,-47917.9,-3836.93,3458.96
100,1,281.243,368.767,0,282.514,754.358,0,-4.38937,28.0595,316.013,3.91129,-35.5627,324.773,38796.1,-3236.9,-2328.36,-47625.2,-3739.58,3406.71
100,2,280.937,368.955,0,282.225,754.563,0,-4.30001,28.1295,315.398,3.12491,-35.4145,326.531,38779.7,-3134.22,-2390.09,-47816.2,-3665.14,3401.44
100,3,281.142,369.157,0,282.536,755.582,0,-4.43177,28.1786,315.054,3.83555,-35.6988,328.188,38801.1,-3195.19,-2287.86,-47724.5,-3785.94,3410.26
100,4,281.669,367.783,0,282.155,754.692,0,-2.60249,28.0095,316.182,4.13146,-35.6417,326.613,38505.6,-3373.29,-2321.37,-47786.1,-3643.48,3428.06
100,5,281.315,368.929,0,282.77,754.598,0,-4.007,28.0856,315.136,3.77244,-36.042,326.266,38739.3,-3250.77,-2395.51,-47765.9,-3840.26,3418.62
100,6,281.31,369.421,0,282.641,754.55,0,-4.27428,29.8003,315.224,4.13758,-35.0979,325.469,38905.2,-3250.06,-2380.77,-47664.8,-3788.78,3456.36
100,7,281.16,369.651,0,282.89,754.433,0,-6.23843,28.2905,315.231,4.56144,-35.4585,325.991,38978.6,-3202.72,-2394.26,-47779.5,-3876.16,3437.33
100,8,281.262,369.247,0,282.733,754.548,0,-3.91942,28.0175,315.311,3.91102,-35.437,326.174,38861.3,-3235.58,-2386.14,-47768.6,-3827.02,3450.83
100,9,281.096,370.377,0,282.736,754.46,0,-4.13545,28.2792,312.686,4.29219,-35.4754,325.116,38891,-3156.8,-2501.27,-47642.4,-3815.39,3384.37
101,0,279.561,369.111,0,282.806,755.342,0,-4.01912,29.9523,315.915,3.77271,-35.4451,326.96,38892.5,-2704.46,-2399.3,-47624.5,-3860.17,3433.56
101,1,281.259,368.806,0,283.071,754.478,0,-3.7653,28.1449,316.096,3.73368,-35.3688,326,38818.4,-3242.72,-2404.12,-47766.3,-3935.04,3482.25
101,2,281.09,368.958,0,281.779,754.718,0,-4.3032,28.054,316.534,3.8749,-33.6632,325.201,38920.5,-3193.89,-2407.96,-47571.2,-3505.22,3450.08
101,3,281.038,369.293,0,282.585,755.834,0,-3.92269,27.5682,315.746,3.94822,-35.5214,328.099,38929.3,-3169.54,-2439.21,-47628.7,-3800.85,3442.29
101,4,280.74,371.604,0,282.593,754.289,0,-4.04164,28.2992,316.363,3.5956,-35.7489,326.354,39736.4,-3081.47,-2408.99,-47879.8,-3783.46,3414.05
101,5,280.989,370.725,0,282.616,754.418,0,-3.23611,28.2972,316.359,2.6554,-35.5458,326.185,39457.8,-3160.15,-2414.89,-47812.8,-3788.87,3410.22
101,6,280.086,369.575,0,282.184,754.53,0,-4.03956,27.7937,315.569,4.04118,-35.9303,326.266,38996.4,-2867.28,-2427.89,-47788.2,-3648.9,3432.11
101,7,280.928,368.473,0,282.621,754.53,0,-3.79185,28.6712,317.052,3.9357,-35.3217,325.214,38830.2,-3147.52,-2487.9,-47634.2,-3779.29,3523.27
101,8,280.905,369.066,0,282.895,755.645,0,-3.76643,28.411,315.826,3.9509,-35.4968,327.662,38867.4,-3128.13,-2563.56,-47627.2,-3897.53,3504.96
101,9,280.838,368.706,0,282.52,754.78,0,-3.36819,28.4948,316.701,3.93363,-35.2561,325.559,38861.3,-3115.67,-2478.76,-47603.3,-3750.57,3443
102,0,280.467,368.879,0,282.529,753.6,0,-3.68289,28.164,316.617,3.89306,-35.6643,323.377,38905.7,-2997.48,-2411.08,-47665.8,-3728.2,3455.66
102,1,280.623,368.755,0,282.337,754.212,0,-3.57144,28.2316,316.886,4.13794,-35.3116,323.895,38899.2,-3049.29,-2259.83,-47544,-3672.13,3416.49
102,2,281.162,368.97,0,282.404,754.55,0,-3.63123,28.3909,315.832,3.81715,-35.8764,325.033,38838,-3209.34,-2430.46,-47601.1,-3706.74,3285.6
102,3,280.531,369.041,0,282.856,754.775,0,-3.67793,28.2841,315.305,5.92652,-35.5332,326.506,38795.4,-3005.11,-2433.69,-47743.4,-3871.07,3486.54
102,4,280.594,368.831,0,282.481,755.133,0,-3.43565,28.3913,316.273,4.31081,-35.6232,326.525,38848,-3034.39,-2273.18,-47629.3,-3748.72,3504.85
102,5,280.698,367.729,0,282.872,753.597,0,-3.73253,28.66,319.066,3.98244,-35.6351,322.578,38839.6,-3094.44,-2349.32,-47549,-3829.56,3304.26
102,6,281.884,368.756,0,282.607,754.727,0,-3.53894,29.0531,316.444,3.82111,-35.365,325.208,38845.5,-3444.16,-2449.58,-47569.1,-3774.54,3398.3
102,7,280.538,367.775,0,282.542,755.451,0,-3.32369,28.5394,316.697,3.88336,-35.6857,325.648,38565.7,-3020.67,-2501.3,-47397.8,-3758.55,3416.49
102,8,280.747,368.739,0,282.539,755.144,0,-3.94666,28.6104,316.265,4.7134,-35.73,325.642,38818.2,-3082.73,-2491.97,-47496.8,-3757.61,3424.89
102,9,280.323,369.894,0,282.682,755.125,0,-3.38632,28.5827,314.083,3.88745,-35.4124,325.035,38913.2,-2928.32,-2383.6,-47414.5,-3797.08,3448.17
103,0,280.596,368.199,0,282.614,753.62,0,-3.66167,28.5796,317.576,3.93497,-35.7177,325.386,38807.4,-3047.48,-2438.3,-47955.3,-3779.12,3382.5
103,1,280.18,370.474,0,282.692,755.254,0,-3.31257,28.4171,311.715,3.99636,-35.3932,326.076,38800.4,-2861.42,-2584.18,-47524.4,-3812.45,3300.02
103,2,280.257,368.615,0,282.372,755.347,0,-3.3676,28.6137,315.648,3.14582,-35.5242,324.956,38703.1,-2921.87,-2509.06,-47330.7,-3695.4,3435
103,3,280.214,368.931,0,282.829,755.143,0,-3.50115,29.128,315.475,3.99703,-35.6379,325.556,38781.7,-2906.76,-2481.7,-47484.8,-3850.9,3375.9
103,4,280.441,368.603,0,282.643,755.164,0,-3.34419,28.7708,315.652,3.92941,-35.6601,325.471,38700,-2979.91,-2438.05,-47465.4,-3789.61,3384.91
103,5,279.998,368.199,0,283.103,755.121,0,-3.48442,28.8502,316.959,3.93088,-35.6807,325.119,38732,-2852.04,-2499.48,-47428,-3934.98,3398.49
103,6,280.245,368.613,0,282.521,754.786,0,-3.57008,28.9773,316.018,3.86485,-35.7213,324.426,38747.7,-2921.49,-2058.4,-47435.8,-3737.56,3456.59
103,7,280.167,367.514,0,282.27,754.186,0,-3.48825,28.9516,318.623,3.93384,-35.4955,325.036,38717.2,-2920.9,-2406.33,-47719.6,-3663.01,3392.94
103,8,280.202,367.569,0,282.71,754.759,0,-4.03451,28.7288,315.563,3.93396,-35.4294,324.421,38362.7,-2903.9,-2451.95,-47443.8,-3798.93,3430.16
103,9,280.372,369.129,0,282.98,754.871,0,-3.56658,27.9072,314.954,3.9757,-35.7477,325.383,38780,-2951.62,-2469.22,-47548,-3898.15,3393.33
104,0,280.149,368.549,0,282.481,754.426,0,-2.85339,28.8843,315.123,3.308,-35.2449,324.161,38618.1,-2883.12,-2477.73,-47513.6,-3721.63,3372
104,1,280.363,369.005,0,282.653,754.752,0,-3.74177,28.87,314.342,4.20073,-35.5859,324.591,38665.8,-2943.17,-2446.74,-47470.8,-3782.34,3353.76
104,2,279.097,368.731,0,282.298,754.609,0,-3.48324,29.7798,315.036,3.59523,-35.827,323.727,38664.8,-2550.76,-2403.5,-47390.7,-3657.36,3376.21
104,3,280.302,368.829,0,282.189,757.305,0,-3.65406,28.7832,314.612,3.53572,-35.4894,329.496,38643.5,-2926.55,-2241.64,-47347.1,-3686.59,3313.91
104,4,283.343,368.591,0,282.964,754.948,0,-3.70266,28.6858,314.79,3.79849,-35.4736,324.331,38590.4,-3885.53,-2417.88,-47369,-3880.24,3376.78
104,5,280.28,367.356,0,282.349,755.381,0,-2.42853,28.7044,315.472,3.86167,-35.5872,324.244,38284.6,-2927.65,-2403.38,-47216.1,-3679.98,3332.65
104,6,280.149,368.801,0,281.827,754.935,0,-3.79097,28.7761,315.306,3.75561,-34.8687,324.159,38719.8,-2884.79,-2365.97,-47348.4,-3509.66,3418.09
104,7,280.36,368.444,0,282.466,755.903,0,-3.96917,28.5057,315.743,4.46564,-35.4792,324.236,38660.7,-2955.24,-2384.61,-47045.8,-3717.68,3342.56
104,8,280.267,367.626,0,282.37,755.377,0,-4.76908,28.8878,315.391,3.9289,-35.5679,324.769,38359.8,-2922.79,-2438.61,-47293.9,-3692.75,3359.1
104,9,280.311,371.266,0,282.316,756.341,0,-3.92867,28.8651,309.283,3.70129,-35.0468,327.215,38742.8,-2879.62,-2272.1,-47334.6,-3702.81,3314.8
105,0,279.092,368.514,0,282.948,755.075,0,-3.97449,29.3549,315.298,3.75606,-35.0005,323.8,38628.3,-2551.44,-2457.32,-47250.7,-3868.64,3346.8
105,1,280.468,368.298,0,282.363,754.448,0,-2.98891,28.9442,316.263,4.15945,-35.2864,323.278,38678.2,-2994.5,-2420.32,-47376.9,-3673.37,3354.76
105,2,279.994,368.608,0,283.473,754.98,0,-3.81372,28.9322,315.305,3.70892,-35.583,323.977,38659,-2835.72,-2370.21,-47307,-4041.05,3332.21
105,3,281.209,368.535,0,282.445,755.271,0,-4.14298,29.5722,316.097,3.66624,-35.4863,324.881,38732.8,-3227,-2341.15,-47344.5,-3718.15,3792.74
105,4,278.728,368.735,0,282.29,755.108,0,-3.95551,28.9772,315.387,3.91052,-35.0488,324.415,38709.1,-2437.15,-2402.96,-47329.6,-3662.58,3341.85
105,5,282.225,369.07,0,281.821,755.267,0,-4.35321,28.7628,313.828,3.65443,-36.3062,324.867,38622.8,-3522.68,-2388.46,-47343.8,-3515.49,3321.98
105,6,280.313,370.642,0,282.39,755.68,0,-3.85798,28.6912,314.7,4.33551,-35.0928,323.273,39224.9,-2930.7,-2351.37,-46978.3,-3682.18,3379.32
105,7,279.803,367.719,0,282.673,755.457,0,-6.75679,28.7145,315.573,3.99824,-35.3581,323.273,38411.1,-2778.06,-2388.43,-47050.2,-3773.49,3293.6
105,8,280.784,368.64,0,282.132,754.771,0,-4.2079,28.7366,314.609,3.0813,-35.3566,323.814,38583.7,-3078.27,-2376.64,-47351.2,-3604.86,3350.28
105,9,280.579,368.403,0,282.71,754.618,0,-4.25537,28.9784,315.222,3.62304,-35.0392,323.19,38584.2,-3019.44,-2335.99,-47309.3,-3784.63,3333.1
106,0,280.601,368.27,0,283.657,755.088,0,-4.5014,28.9982,315.571,3.59937,-35.182,324.238,38585,-3029.69,-2362.8,-47310.1,-4103.86,3364.08
106,1,280.706,368.561,0,282.468,754.794,0,-4.36392,28.8047,314.522,2.61152,-35.3314,323.465,38548.2,-3052.67,-2367.62,-47292.6,-3709.38,3323.79
106,2,279.995,368.9,0,282.604,754.629,0,-4.41191,30.9655,314.607,3.64521,-35.2012,323.723,38665.3,-2829.84,-2333.46,-47383.6,-3756.32,3453.2
106,3,280.565,368.464,0,282.213,754.924,0,-4.52493,28.6422,315.661,3.3524,-35.0658,323.461,38657,-3019.36,-2322.55,-47250,-3626.86,3400.42
106,4,280.151,366.797,0,282.535,755.303,0,-4.62791,28.8146,319.677,3.55034,-35.206,324.504,38616.1,-2925.25,-2344.3,-47279.3,-3743.28,3306.07
106,5,280.056,369.311,0,282.198,754.67,0,-5.17177,28.9623,314.611,3.42201,-34.7715,323.281,38794.9,-2849.18,-2369.81,-47305.8,-3620.23,3364.83
106,6,280.747,368.754,0,282.144,755.368,0,-4.79163,28.7751,315.661,3.64056,-35.116,324.069,38748.6,-3076.65,-2371.64,-47194.7,-3611.49,3364.78
106,7,280.414,368.281,0,282.554,755.808,0,-4.77027,28.8445,315.574,3.52557,-35.2099,324.765,38588.6,-2970.87,-2300.03,-47153.4,-3752.27,3288.75
106,8,279.819,368.695,0,281.96,755.144,0,-4.68556,28.5094,315.57,3.41689,-35.0696,324.159,38718.8,-2783.11,-2369.84,-47280.4,-3552.68,3342.09
106,9,280.404,368.984,0,282.15,751.485,0,-4.74693,28.9145,314.961,3.70659,-35.075,316.015,38735.3,-2961.96,-2344.06,-47248.9,-3523.68,3293.63
107,0,280.743,368.579,0,282.338,755.212,0,-4.56817,29.0454,315.578,3.66529,-34.8717,324.593,38683.1,-3074.56,-2229.02,-47322,-3680.34,3395.81
107,1,280.703,368.948,0,282.473,756.268,0,-4.81173,28.8485,314.876,5.38372,-35.2188,325.188,38713.3,-3055.12,-2326.96,-47065,-3731.02,3356.2
107,2,280.789,368.987,0,281.985,754.579,0,-4.87798,28.6485,314.789,3.50699,-35.6206,322.851,38714.8,-3081.33,-2340.61,-47272.3,-3546.52,3368.22
107,3,280.812,368.82,0,279.887,755.006,0,-4.76902,28.5538,315.576,3.39088,-35.4026,323.215,38758.9,-3096.42,-2327.26,-47187.6,-2872.39,3440.54
107,4,280.206,368.654,0,282.681,755.155,0,-4.97398,28.0183,315.747,3.99863,-35.6475,323.017,38727.6,-2906.65,-2379.81,-47110.2,-3773.12,3351.03
107,5,280.744,368.536,0,282.18,755.559,0,-4.74768,28.8187,315.924,3.52603,-35.2118,325.208,38712.1,-3078.34,-2322.7,-47298.6,-3635.69,3346.18
107,6,280.837,368.748,0,282.198,754.994,0,-4.79121,28.7315,315.663,3.66297,-35.4241,323.458,38746.9,-3105.17,-2322.81,-47226.8,-3621.97,3341.85
107,7,278.322,368.702,0,282.229,754.852,0,-4.91923,28.4429,316.005,3.35239,-34.9942,323.018,38774.3,-2313.82,-2317.43,-47208.4,-3627.01,3306.85
107,8,281.14,369.221,0,282.881,754.274,0,-5.05378,28.4942,314.528,5.59494,-35.267,323.699,38756.4,-3189.45,-2350.2,-47495,-3845.76,3358.65
107,9,280.939,368.605,0,282.033,755.603,0,-4.95075,28.4572,316.802,2.83478,-34.9154,323.991,38841.4,-3148.73,-2287.29,-47107.2,-3574.5,3423.65
108,0,280.873,368.931,0,282.137,754.626,0,-4.94812,28.8179,315.924,3.68934,-35.0819,322.668,38836.7,-3119.15,-2371.63,-47230.2,-3593.7,3337.94
108,1,280.861,367.817,0,282.189,754.604,0,-5.57368,28.6804,316.799,3.77869,-35.283,322.408,38591.5,-3123.93,-2345.73,-47199.1,-3607.34,3378.05
108,2,281.041,368.871,0,282.266,755.485,0,-4.81353,28.5957,315.926,3.79943,-34.9548,322.928,38818.1,-3172.14,-2327.58,-46991.1,-3638,3383.97
108,3,280.963,369.122,0,282.306,756.581,0,-4.9045,28.7691,316.272,3.61343,-35.0915,326.262,38940.1,-3150.9,-2442.9,-47118.4,-3688.61,3485.76
108,4,281.273,368.84,0,281.744,755.167,0,-4.99249,29.058,316.626,3.6187,-35.2697,323.377,38894.5,-3252.77,-2345.51,-47159,-3474.33,3436.34
108,5,281.024,368.94,0,282.821,755.232,0,-4.72825,28.7666,316.976,3.69774,-33.5864,322.916,38969,-3177.3,-2304.78,-47070.8,-3817.17,3399.05
108,6,280.536,368.844,0,282.01,754.803,0,-5.04233,28.6368,316.714,3.84792,-34.6577,322.664,38906.5,-3020.33,-2272.74,-47172.5,-3552.53,3352.28
108,7,281.395,367.212,0,281.85,754.737,0,-1.44993,28.7961,318.012,3.89093,-35.0816,322.231,38547,-3305.74,-2307.09,-47130.5,-3496.18,3383.17
108,8,280.902,369.404,0,282.258,754.952,0,-4.81772,28.7245,316.627,3.7326,-35.2877,322.846,39072.9,-3135.29,-2317.56,-47151.2,-3634.54,3405.06
108,9,280.884,369.333,0,282.023,754.979,0,-4.88178,28.6182,315.838,3.32876,-35.2643,322.763,38953.4,-3121.91,-2353.55,-47130.1,-3557.89,3391.8
109,0,280.859,369.368,0,282.083,755.221,0,-4.32923,28.8525,317.148,3.48651,-34.866,323.458,39125.9,-3126.73,-2357.43,-47153.3,-3584.74,3392.24
109,1,281.007,368.821,0,282.34,755.28,0,-4.66056,28.7218,316.798,3.48428,-35.3791,322.935,38909.5,-3170.31,-2371.83,-47058.2,-3662.21,3391.95
109,2,281.028,368.78,0,282.56,754.961,0,-4.68362,28.7202,317.061,3.93582,-35.108,322.753,38928.6,-3179.37,-2358.46,-47134.7,-3731.12,3392
109,3,280.009,368.948,0,281.377,754.682,0,-4.68956,27.5227,316.623,3.6402,-35.6608,321.801,38928.2,-2852.3,-2330.03,-47085.2,-3339.35,3342.31
109,4,280.388,368.282,0,282.117,756.787,0,-4.84885,28.9104,318.808,3.70419,-35.1802,321.703,38984.7,-2992.99,-2312.34,-46393.7,-3576.23,3368.68
109,5,280.968,368.945,0,279.934,754.68,0,-4.37753,28.5965,318.544,3.90862,-35.2595,321.979,39163.3,-3175.37,-2411.3,-47112.1,-2876.54,3365.19
109,6,280.417,368.993,0,282.162,755.131,0,-4.77707,32.3008,317.932,3.86544,-35.6939,322.68,39103.5,-2994.07,-2310.33,-47068.9,-3601.62,3530.07
109,7,280.668,368.96,0,281.944,754.561,0,-4.75596,28.492,317.846,4.11816,-34.988,321.269,39082.5,-3072.79,-2384.12,-47046.3,-3515.81,3455.33
109,8,280.31,368.186,0,282.479,754.43,0,-4.55844,28.777,318.543,4.08188,-33.6414,321.339,38921.5,-2965.73,-2365.93,-47098.8,-3688.64,3381.08
109,9,280.454,368.558,0,281.887,755.35,0,-4.71248,28.9577,318.106,4.06692,-35.003,323.716,38986.4,-3007.38,-2397.12,-47149.2,-3524.3,3374.15
110,0,276.457,368.909,0,281.793,754.705,0,-4.66731,29.2572,317.305,4.02494,-35.2139,321.794,38999.6,-1731.55,-2401.53,-47076.7,-3473.18,3378.79
110,1,280.579,368.224,0,281.949,754.969,0,-4.46969,28.7737,319.07,3.70882,-35.2822,322.142,38998.1,-3056.29,-2317.28,-47042.8,-3527.04,3293.86
110,2,281.043,368.662,0,281.955,755.072,0,-4.5747,29.7809,318.108,3.7082,-35.2587,321.964,39019.7,-3194.9,-2375.62,-46983.5,-3527.18,3249.47
110,3,279.151,368.831,0,281.593,754.622,0,-4.36246,28.784,317.577,4.00214,-35.278,321.356,39008.3,-2588.5,-2394.26,-47039.4,-3404.24,3352.08
